,epoch,loss,target_name,target,estimate,error,abs_error,rel_abs_error
0,0,0.01181369461119175,income_aged_20_30,245346.078125,217473.6875,-27872.390625,27872.390625,0.11360438625311733
1,0,0.01181369461119175,income_aged_40_50,1237963.125,1109771.75,-128191.375,128191.375,0.10355023700726142
2,10,0.0005735772429034114,income_aged_20_30,245346.078125,253485.734375,8139.65625,8139.65625,0.03317622320358825
3,10,0.0005735772429034114,income_aged_40_50,1237963.125,1229544.75,-8418.375,8418.375,0.006800182355997074
4,20,0.0004512242740020156,income_aged_20_30,245346.078125,247530.875,2184.796875,2184.796875,0.008904959442175717
5,20,0.0004512242740020156,income_aged_40_50,1237963.125,1273478.5,35515.375,35515.375,0.02868855645437743
6,30,0.00015086478379089385,income_aged_20_30,245346.078125,241089.203125,-4256.875,4256.875,0.017350491324467754
7,30,0.00015086478379089385,income_aged_40_50,1237963.125,1236831.625,-1131.5,1131.5,0.0009140013762526247
8,40,9.285212581744418e-05,income_aged_20_30,245346.078125,247545.484375,2199.40625,2199.40625,0.008964505431708743
9,40,9.285212581744418e-05,income_aged_40_50,1237963.125,1225260.5,-12702.625,12702.625,0.01026090740788422
10,50,5.712101938115666e-06,income_aged_20_30,245346.078125,244991.078125,-355.0,355.0,0.0014469357028773578
11,50,5.712101938115666e-06,income_aged_40_50,1237963.125,1241746.0,3782.875,3782.875,0.0030557251048976115
12,60,4.231171715218807e-06,income_aged_20_30,245346.078125,244952.90625,-393.171875,393.171875,0.0016025195022668552
13,60,4.231171715218807e-06,income_aged_40_50,1237963.125,1240971.0,3007.875,3007.875,0.0024296967649985535
14,70,4.39205723523628e-06,income_aged_20_30,245346.078125,245817.53125,471.453125,471.453125,0.0019215841092833853
15,70,4.39205723523628e-06,income_aged_40_50,1237963.125,1235173.0,-2790.125,2790.125,0.0022538029959494957
16,80,1.0838758726094966e-06,income_aged_20_30,245346.078125,244999.765625,-346.3125,346.3125,0.0014115265369090562
17,80,1.0838758726094966e-06,income_aged_40_50,1237963.125,1238497.25,534.125,534.125,0.0004314546929659153
18,90,4.917677074445237e-07,income_aged_20_30,245346.078125,245555.96875,209.890625,209.890625,0.0008554879972161772
19,90,4.917677074445237e-07,income_aged_40_50,1237963.125,1238574.5,611.375,611.375,0.0004938555823300472
20,100,2.416293511942058e-07,income_aged_20_30,245346.078125,245225.796875,-120.28125,120.28125,0.0004902513662301892
21,100,2.416293511942058e-07,income_aged_40_50,1237963.125,1237347.0,-616.125,616.125,0.0004976925302197511
22,110,5.854000661997816e-08,income_aged_20_30,245346.078125,245411.21875,65.140625,65.140625,0.0002655050592119588
23,110,5.854000661997816e-08,income_aged_40_50,1237963.125,1238223.0,259.875,259.875,0.0002099214384919583
24,120,1.160925133802948e-08,income_aged_20_30,245346.078125,245307.703125,-38.375,38.375,0.0001564117115434327
25,120,1.160925133802948e-08,income_aged_40_50,1237963.125,1237957.75,-5.375,5.375,4.341809454138628e-06
26,130,6.321158263489224e-09,income_aged_20_30,245346.078125,245367.09375,21.015625,21.015625,8.565706515713232e-05
27,130,6.321158263489224e-09,income_aged_40_50,1237963.125,1237878.25,-84.875,84.875,6.856020045023555e-05
28,140,3.4344733723656873e-09,income_aged_20_30,245346.078125,245331.5,-14.578125,14.578125,5.941861843241967e-05
29,140,3.4344733723656873e-09,income_aged_40_50,1237963.125,1238038.5,75.375,75.375,6.088630467082774e-05
30,150,1.222427936653503e-09,income_aged_20_30,245346.078125,245353.6875,7.609375,7.609375,3.101486299741519e-05
31,150,1.222427936653503e-09,income_aged_40_50,1237963.125,1237919.0,-44.125,44.125,3.5643226449091525e-05
32,160,3.3467104088025224e-10,income_aged_20_30,245346.078125,245339.59375,-6.484375,6.484375,2.642950337562075e-05
33,160,3.3467104088025224e-10,income_aged_40_50,1237963.125,1237978.25,15.125,15.125,1.2217649859320324e-05
34,170,9.7235802742901e-11,income_aged_20_30,245346.078125,245348.484375,2.40625,2.40625,9.807574746615893e-06
35,170,9.7235802742901e-11,income_aged_40_50,1237963.125,1237960.5,-2.625,2.625,2.1204185706258416e-06
36,180,3.699528877687541e-11,income_aged_20_30,245346.078125,245343.09375,-2.984375,2.984375,1.2163940107815815e-05
37,180,3.699528877687541e-11,income_aged_40_50,1237963.125,1237958.5,-4.625,4.625,3.735975576816959e-06
38,190,1.4460845715325021e-11,income_aged_20_30,245346.078125,245346.09375,0.015625,0.015625,6.36855503027006e-08
39,190,1.4460845715325021e-11,income_aged_40_50,1237963.125,1237966.375,3.25,3.25,2.6252801350605655e-06
40,200,5.1945643966822e-12,income_aged_20_30,245346.078125,245344.65625,-1.421875,1.421875,5.795385077545755e-06
41,200,5.1945643966822e-12,income_aged_40_50,1237963.125,1237958.75,-4.375,4.375,3.534030951043069e-06
42,210,1.5239315885595683e-12,income_aged_20_30,245346.078125,245345.15625,-0.921875,0.921875,3.757447467859336e-06
43,210,1.5239315885595683e-12,income_aged_40_50,1237963.125,1237964.25,1.125,1.125,9.087508159825036e-07
44,220,4.859180549252051e-13,income_aged_20_30,245346.078125,245345.171875,-0.90625,0.90625,3.6937619175566352e-06
45,220,4.859180549252051e-13,income_aged_40_50,1237963.125,1237961.0,-2.125,2.125,1.7165293190780623e-06
46,230,2.572284833052274e-13,income_aged_20_30,245346.078125,245344.953125,-1.125,1.125,4.585359621794443e-06
47,230,2.572284833052274e-13,income_aged_40_50,1237963.125,1237962.75,-0.375,0.375,3.029169386608345e-07
48,240,1.188839608354253e-13,income_aged_20_30,245346.078125,245345.171875,-0.90625,0.90625,3.6937619175566352e-06
49,240,1.188839608354253e-13,income_aged_40_50,1237963.125,1237961.75,-1.375,1.375,1.1106954417563931e-06
50,250,3.864195476186577e-14,income_aged_20_30,245346.078125,245345.03125,-1.046875,1.046875,4.266931870280941e-06
51,250,3.864195476186577e-14,income_aged_40_50,1237963.125,1237962.375,-0.75,0.75,6.05833877321669e-07
52,260,1.3209326346500308e-14,income_aged_20_30,245346.078125,245345.046875,-1.03125,1.03125,4.20324631997824e-06
53,260,1.3209326346500308e-14,income_aged_40_50,1237963.125,1237962.0,-1.125,1.125,9.087508159825036e-07
54,270,7.1256036824046e-15,income_aged_20_30,245346.078125,245345.09375,-0.984375,0.984375,4.012189669070138e-06
55,270,7.1256036824046e-15,income_aged_40_50,1237963.125,1237962.25,-0.875,0.875,7.068061902086138e-07
56,280,2.0279078370428853e-15,income_aged_20_30,245346.078125,245345.09375,-0.984375,0.984375,4.012189669070138e-06
57,280,2.0279078370428853e-15,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
58,290,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
59,290,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
60,300,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
61,300,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
62,310,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
63,310,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
64,320,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
65,320,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
66,330,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
67,330,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
68,340,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
69,340,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
70,350,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
71,350,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
72,360,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
73,360,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
74,370,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
75,370,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
76,380,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
77,380,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
78,390,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
79,390,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
80,400,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
81,400,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
82,410,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
83,410,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
84,420,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
85,420,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
86,430,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
87,430,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
88,440,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
89,440,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
90,450,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
91,450,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
92,460,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
93,460,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
94,470,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
95,470,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
96,480,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
97,480,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
98,490,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
99,490,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
100,500,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
101,500,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
102,510,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
103,510,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
104,520,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
105,520,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
